Código da Instalação de Transporte;Nome da Instalação de Transporte;Nome da Instalação de Gasoduto;Código da Instalação de Gasoduto;Tipo da Instalação do Gasoduto;Nome do Município da Instalação de Gasoduto;Nome da UF da Instalação de Gasoduto;Nome do Operador da Instalação de Gasoduto;Código do Operador da Instalação de Gasoduto;Nome do Carregador que usa a Instalação de Gasoduto;Código do Carregador que usa a Instalação de Gasoduto;Nome do Contrato da Instalação do Gasoduto;Nome da variável;01/07/2021;02/07/2021;03/07/2021;04/07/2021;05/07/2021;06/07/2021;07/07/2021;08/07/2021;09/07/2021;10/07/2021;11/07/2021;12/07/2021;13/07/2021;14/07/2021;15/07/2021;16/07/2021;17/07/2021;18/07/2021;19/07/2021;20/07/2021;21/07/2021;22/07/2021;23/07/2021;24/07/2021;25/07/2021;26/07/2021;27/07/2021;28/07/2021;29/07/2021;30/07/2021;31/07/2021
700542;GASJAP;UTE Baixada Fluminense;221936;Ponto de Entrega;Japeri;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malhas II;Volume Solicitado;1301,29;2400,00;2300,00;2300,00;2400,00;2450,00;2500,00;2400,00;2300,00;2350,00;2350,00;2350,00;2300,00;2350,00;2350,00;2350,00;2300,00;2400,00;2400,00;2450,00;2450,00;2400,00;2450,00;2430,00;2420,00;2400,00;2350,00;2400,00;2500,00;2500,00;2500,00
700542;GASJAP;UTE Baixada Fluminense;221936;Ponto de Entrega;Japeri;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malhas II;Volume Programado;1301,29;2400,00;2300,00;2300,00;2400,00;2450,00;2500,00;2400,00;2300,00;2350,00;2350,00;2350,00;2300,00;2350,00;2350,00;2350,00;2300,00;2400,00;2400,00;2450,00;2450,00;2400,00;2450,00;2430,00;2420,00;2400,00;2350,00;2400,00;2500,00;2500,00;2500,00
700542;GASJAP;UTE Baixada Fluminense;221936;Ponto de Entrega;Japeri;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malhas II;Volume Realizado;1095,25;2336,35;2356,74;2368,04;2370,94;2389,20;2375,26;2351,36;2316,57;2319,31;2344,09;2316,02;2298,20;2279,70;2274,89;2296,84;2331,90;2326,65;2351,03;2389,84;2415,94;2385,00;2361,05;2343,28;2328,84;2285,72;2241,15;2353,17;2394,30;2416,36;2413,66
700542;GASJAP;UTE Baixada Fluminense;221936;Ponto de Entrega;Japeri;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malhas II;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700542;GASJAP;UTE Baixada Fluminense;221936;Ponto de Entrega;Japeri;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malhas II;Pressão Média;71,08;78,95;71,87;67,13;70,82;77,39;68,45;67,89;70,45;81,21;75,11;78,43;74,83;74,54;77,28;81,17;79,35;80,57;74,20;75,52;77,73;72,67;70,26;71,86;70,44;74,95;72,88;71,16;80,60;73,00;68,07
700548;GASPAL II;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás de Uso no Sistema;6138,63;6702,84;6024,74;5693,78;7225,39;6301,88;6389,72;7206,62;5587,76;5363,00;4654,22;5986,69;5244,39;5204,20;4782,36;4550,78;4237,72;4956,19;7511,49;8667,12;7718,32;7897,65;6021,65;5006,12;4923,87;5673,30;4952,62;5208,51;5217,94;6495,15;5909,00
700548;GASPAL II;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás Não Contado;6137,37;6702,34;6024,24;5692,52;7224,14;6299,80;6388,47;7205,36;5585,68;5361,74;4652,97;5985,44;5243,14;5202,96;4781,11;4549,53;4236,47;4954,95;7510,24;8665,87;7717,07;7895,60;6020,40;5004,87;4921,00;5672,06;4951,38;5207,26;5217,44;6494,65;5908,50
700548;GASPAL II;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Operacionais;0,76;0,00;0,00;0,75;0,75;1,58;0,76;0,75;1,59;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;0,75;1,55;0,75;0,75;2,37;0,74;0,74;0,75;0,00;0,00;0,00
700548;GASPAL II;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Extraordinárias;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700548;GASPAL II;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilibrio Diário;-3,72;17,75;20,25;-6,79;-12,80;2,91;-12,92;8,74;-4,23;13,52;3,34;-4,81;19,31;-5,29;3,24;-7,81;-8,38;-20,68;-18,63;-7,92;-61,23;123,42;-7,52;3,89;0,26;2,42;-6,88;3,83;-5,94;-1,55;8,41
700548;GASPAL II;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário Acumulado;-30,34;-12,58;7,67;0,88;-11,92;-9,01;-21,93;-13,19;-17,42;-3,90;-0,56;-5,36;13,95;8,66;11,90;4,09;-4,29;-24,97;-43,60;-51,52;-112,75;10,67;3,15;7,04;7,30;9,72;2,84;6,67;0,74;-0,81;7,60
700548;GASPAL II;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Empacotamento;935,91;932,19;949,94;970,19;963,39;949,68;953,51;940,59;949,33;945,10;958,62;961,96;957,15;971,56;971,17;974,41;966,61;968,38;937,55;918,93;911,00;849,78;973,19;965,67;969,56;969,82;972,24;965,36;969,19;965,66;958,70
700548;GASPAL II;Interconexão Guararema II (GASPAL >> GASPAL II);222743;Ponto de Recebimento;Guararema;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malhas II;Volume Solicitado;5144,00;0,00;5130,00;5180,00;5204,00;5011,00;5101,00;5194,00;5263,00;5180,00;4550,00;4574,00;4401,00;4541,00;4484,00;4653,00;4670,00;4600,00;4600,00;5011,00;4951,00;4994,00;5013,00;5130,00;4900,00;5084,00;4981,00;5101,00;987,00;1103,09;1260,00
700548;GASPAL II;Interconexão Guararema II (GASPAL >> GASPAL II);222743;Ponto de Recebimento;Guararema;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malhas II;Volume Programado;5144,00;0,00;5130,00;5180,00;5204,00;5011,00;5101,00;5194,00;5263,00;5180,00;4550,00;4574,00;4401,00;4541,00;4484,00;4653,00;4670,00;4600,00;4600,00;5011,00;4951,00;4994,00;5013,00;5130,00;4900,00;5084,00;4981,00;5101,00;987,00;1103,09;1260,00
700548;GASPAL II;Interconexão Guararema II (GASPAL >> GASPAL II);222743;Ponto de Recebimento;Guararema;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malhas II;Volume Realizado;6134,91;6720,59;6044,99;5686,98;7212,59;6304,79;6376,80;7215,36;5583,54;5376,51;4657,56;5981,88;5263,70;5198,91;4785,60;4544,53;4230,69;4935,51;7492,87;8659,20;7657,09;8021,07;6014,13;5010,01;4924,12;5675,72;4945,75;5212,34;5212,01;6493,60;5917,41
700548;GASPAL II;Interconexão Guararema II (GASPAL >> GASPAL II);222743;Ponto de Recebimento;Guararema;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malhas II;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700548;GASPAL II;Interconexão Guararema II (GASPAL >> GASPAL II);222743;Ponto de Recebimento;Guararema;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malhas II;Pressão Média;68,44;67,98;69,25;69,22;68,89;68,89;69,00;68,57;68,69;67,76;68,48;68,27;69,20;69,27;68,76;68,76;68,42;68,36;67,66;67,16;68,06;64,24;69,07;68,61;68,79;68,75;68,95;68,31;68,04;68,97;69,18
700548;GASPAL II;Interconexão ECGM (GASPAL II >> GASPAL);222744;Ponto de Entrega;São Paulo;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malhas II;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700548;GASPAL II;Interconexão ECGM (GASPAL II >> GASPAL);222744;Ponto de Entrega;São Paulo;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malhas II;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700548;GASPAL II;Interconexão ECGM (GASPAL II >> GASPAL);222744;Ponto de Entrega;São Paulo;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malhas II;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,57;1,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700548;GASPAL II;Interconexão ECGM (GASPAL II >> GASPAL);222744;Ponto de Entrega;São Paulo;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malhas II;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700548;GASPAL II;Interconexão ECGM (GASPAL II >> GASPAL);222744;Ponto de Entrega;São Paulo;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Malhas II;Pressão Média;40,34;40,17;40,29;41,16;41,28;40,46;40,50;40,06;40,85;41,63;43,34;43,21;40,16;42,24;41,44;42,15;42,94;43,68;41,01;41,53;41,49;39,98;41,09;41,82;42,82;42,60;43,10;43,09;43,44;42,69;40,94
700504;Cacimbas-Vitória;;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás de Uso no Sistema;-2044,25;-2524,89;-1641,22;-711,07;-580,65;599,71;938,23;963,45;885,18;717,33;818,15;1230,66;1098,77;1046,45;1068,27;1091,87;1051,08;1347,16;960,17;1086,23;460,13;1207,78;1242,73;909,44;617,68;404,84;300,70;502,53;489,98;361,75;567,55
700504;Cacimbas-Vitória;;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás Não Contado;-2056,96;-2536,13;-1665,15;-753,89;-612,82;587,93;926,67;951,88;873,68;697,34;806,49;1219,11;1087,44;1035,24;1055,70;1079,34;1038,64;1330,46;950,01;1076,08;450,02;1197,28;1232,29;898,75;607,00;392,65;288,53;474,28;479,18;321,57;529,42
700504;Cacimbas-Vitória;;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Operacionais;2,11;1,96;2,68;5,99;5,38;1,96;1,95;1,95;1,95;7,24;1,95;1,94;1,95;1,94;1,94;1,94;1,93;4,82;1,93;1,94;1,94;1,95;1,94;1,94;1,95;1,95;1,94;5,07;1,70;5,96;1,95
700504;Cacimbas-Vitória;;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Extraordinárias;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700504;Cacimbas-Vitória;;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilibrio Diário;-36,34;59,24;-94,84;21,07;104,58;-57,32;58,95;-144,50;14,86;134,83;171,46;-25,78;-41,74;104,03;53,82;9,45;30,12;-181,88;131,94;14,35;164,03;-145,03;-269,92;-100,02;90,68;247,56;57,65;-181,30;-207,22;-11,54;-53,33
700504;Cacimbas-Vitória;;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário Acumulado;-72,94;-13,70;-108,54;-87,46;17,12;-40,20;18,74;-125,76;-110,90;23,93;195,39;169,61;127,87;231,90;285,72;295,17;325,29;143,41;275,35;289,70;453,73;308,70;38,77;-61,25;29,43;276,99;334,64;153,35;-53,87;-65,40;-118,74
700504;Cacimbas-Vitória;;;;;;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Empacotamento;3347,51;3311,17;3370,40;3275,57;3296,64;3401,22;3343,90;3402,84;3258,35;3273,20;3408,03;3579,49;3553,71;3511,97;3616,00;3669,82;3679,27;3709,39;3527,51;3659,45;3673,80;3837,83;3692,80;3422,87;3322,86;3413,53;3661,09;3718,74;3537,45;3330,23;3318,70
700504;Cacimbas-Vitória;Cacimbas (UTGC);220939;Ponto de Recebimento;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Volume Solicitado;694,04;1693,56;1463,15;2000,00;2300,00;3000,00;3500,00;3500,00;3400,00;3500,00;4314,34;3600,00;3600,00;3600,00;3600,00;3700,00;3600,00;3600,00;3600,00;3600,00;3600,00;3700,00;3600,00;3500,00;3500,00;3500,00;3300,00;3100,00;2900,00;3000,00;3400,00
700504;Cacimbas-Vitória;Cacimbas (UTGC);220939;Ponto de Recebimento;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Volume Programado;694,04;1693,56;1463,15;2000,00;2300,00;3000,00;3500,00;3500,00;3400,00;3500,00;4314,34;3600,00;3600,00;3600,00;3700,00;3600,00;3600,00;3600,00;3733,17;3600,00;3600,00;3700,00;3600,00;3500,00;3500,00;3500,00;3300,00;3100,00;2900,00;3000,00;3400,00
700504;Cacimbas-Vitória;Cacimbas (UTGC);220939;Ponto de Recebimento;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Volume Realizado;174,34;1,42;780,96;1795,68;1889,20;3023,83;3324,14;3255,89;3191,68;3270,41;3451,47;3495,26;3326,00;3532,78;3538,75;3535,45;3544,03;3508,25;3475,28;3489,26;3107,77;3529,56;3503,78;3346,24;3248,87;3210,79;2850,89;2786,97;2660,30;2817,99;2967,93
700504;Cacimbas-Vitória;Cacimbas (UTGC);220939;Ponto de Recebimento;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700504;Cacimbas-Vitória;Cacimbas (UTGC);220939;Ponto de Recebimento;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Pressão Média;78,54;78,34;77,11;71,05;66,47;77,99;79,47;79,89;77,19;78,79;81,14;83,93;83,13;83,51;85,36;85,98;86,22;85,10;83,23;86,34;90,50;89,31;83,99;79,96;78,91;85,55;87,76;80,87;79,94;76,02;70,95
700504;Cacimbas-Vitória;Interconexão SDV-02 (GASENE >> Lagoa Parda);292396;Ponto de Entrega;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Volume Solicitado;365,00;364,00;205,00;445,00;371,67;335,33;350,33;358,67;385,00;395,00;417,33;380,00;380,33;380,33;455,00;455,00;455,00;455,00;455,00;402,00;369,00;446,00;456,00;446,67;465,00;479,33;465,00;466,00;457,00;428,00;450,00
700504;Cacimbas-Vitória;Interconexão SDV-02 (GASENE >> Lagoa Parda);292396;Ponto de Entrega;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Volume Programado;365,00;364,00;205,00;445,00;371,67;335,33;350,33;358,67;385,00;395,00;417,33;380,00;380,33;380,00;420,00;395,00;455,00;420,00;420,00;402,00;369,00;446,00;456,00;446,67;465,00;479,33;465,00;466,00;457,00;428,00;450,00
700504;Cacimbas-Vitória;Interconexão SDV-02 (GASENE >> Lagoa Parda);292396;Ponto de Entrega;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Volume Realizado;269,07;302,33;293,78;277,92;262,04;287,80;275,68;271,39;251,11;302,69;286,39;290,19;285,21;310,49;320,61;327,77;340,79;311,95;309,57;303,37;336,35;357,11;373,73;349,67;381,68;383,85;358,33;372,32;345,60;327,14;358,27
700504;Cacimbas-Vitória;Interconexão SDV-02 (GASENE >> Lagoa Parda);292396;Ponto de Entrega;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700504;Cacimbas-Vitória;Interconexão SDV-02 (GASENE >> Lagoa Parda);292396;Ponto de Entrega;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Pressão Média;78,17;78,01;76,89;70,10;66,52;76,58;79,02;79,39;76,56;78,46;80,85;83,54;82,73;83,13;85,04;85,66;85,90;84,74;82,83;85,95;89,78;88,42;83,37;79,49;78,47;84,75;86,89;79,95;79,71;75,17;69,92
700504;Cacimbas-Vitória;Linhares;220948;Ponto de Entrega;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Volume Solicitado;35,00;45,00;25,00;30,00;26,67;36,00;35,00;40,00;37,67;28,00;24,33;25,00;38,33;38,33;40,00;40,00;40,00;40,00;40,00;23,37;17,00;25,00;31,67;30,00;35,00;30,00;26,00;32,00;28,33;23,33;25,33
700504;Cacimbas-Vitória;Linhares;220948;Ponto de Entrega;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Volume Programado;35,00;45,00;25,00;30,00;26,67;36,00;35,00;40,00;37,67;28,00;24,33;25,00;38,33;40,00;40,00;40,00;40,00;27,33;35,00;23,37;17,00;25,00;31,67;30,00;35,00;30,00;26,00;32,00;28,33;23,33;25,33
700504;Cacimbas-Vitória;Linhares;220948;Ponto de Entrega;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Volume Realizado;36,06;42,85;33,01;8,51;30,14;43,02;33,97;42,95;38,88;29,84;19,10;33,09;37,59;42,93;40,14;37,68;36,94;20,22;29,76;44,13;31,13;34,29;34,58;28,72;24,62;26,28;31,18;30,62;28,96;31,75;19,10
700504;Cacimbas-Vitória;Linhares;220948;Ponto de Entrega;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700504;Cacimbas-Vitória;Linhares;220948;Ponto de Entrega;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Pressão Média;78,49;78,30;76,75;70,24;66,66;76,89;79,28;79,62;76,79;78,77;81,21;83,87;83,03;83,43;85,33;86,01;86,21;85,07;83,09;86,27;89,98;88,55;83,62;79,79;78,76;84,90;86,97;80,08;80,11;75,38;69,97
700504;Cacimbas-Vitória;UTE Linhares;220947;Ponto de Entrega;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Volume Solicitado;1100,00;1160,00;1150,00;1100,00;1150,00;1100,00;1090,00;1115,00;1116,00;1130,00;1100,00;1120,00;1130,00;1130,00;1100,00;1100,00;1100,00;1100,00;1100,00;1100,00;1130,00;1120,00;1100,00;1090,00;1130,00;1102,00;1130,00;1134,00;1150,00;1140,00;1100,00
700504;Cacimbas-Vitória;UTE Linhares;220947;Ponto de Entrega;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Volume Programado;1100,00;1160,00;1150,00;1100,00;1150,00;1100,00;1090,00;1115,00;1116,00;1130,00;1100,00;1120,00;1130,00;1130,00;1100,00;1090,00;1100,00;1100,00;1120,00;1100,00;1130,00;1120,00;1100,00;1090,00;1130,00;1102,00;1130,00;1134,00;1150,00;1140,00;1100,00
700504;Cacimbas-Vitória;UTE Linhares;220947;Ponto de Entrega;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Volume Realizado;1132,79;1163,55;1169,60;1136,13;1125,03;1099,82;1074,53;1107,85;1151,44;1111,38;1143,78;1100,36;1127,08;1139,54;1112,29;1130,70;1186,43;1142,47;1192,88;1201,16;1191,64;1126,22;1113,33;1104,09;1132,20;1128,85;1140,55;1130,75;1139,95;1116,45;1096,92
700504;Cacimbas-Vitória;UTE Linhares;220947;Ponto de Entrega;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700504;Cacimbas-Vitória;UTE Linhares;220947;Ponto de Entrega;Linhares;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Pressão Média;78,38;78,19;77,13;70,55;66,83;76,71;79,20;79,61;76,84;78,60;80,98;83,71;82,90;83,29;85,17;85,82;86,05;84,93;83,01;86,14;86,06;88,83;83,66;79,73;78,65;85,12;87,28;80,40;79,84;75,59;70,39
700504;Cacimbas-Vitória;Vale;220953;Ponto de Entrega;Vitória;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Volume Solicitado;300,00;300,00;380,00;380,00;400,00;390,00;413,33;401,67;305,00;380,00;440,00;360,00;356,67;356,67;400,00;400,00;400,00;400,00;400,00;423,33;350,00;383,00;383,33;400,00;400,00;391,00;350,00;310,00;313,33;380,67;408,00
700504;Cacimbas-Vitória;Vale;220953;Ponto de Entrega;Vitória;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Volume Programado;300,00;300,00;380,00;380,00;400,00;390,00;413,33;401,67;305,00;380,00;440,00;360,00;356,67;330,00;317,00;352,00;400,00;373,33;350,00;423,33;350,00;383,00;383,33;400,00;400,00;391,00;350,00;310,00;313,33;380,67;408,00
700504;Cacimbas-Vitória;Vale;220953;Ponto de Entrega;Vitória;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Volume Realizado;302,95;369,39;446,73;455,48;421,50;446,52;402,35;420,55;298,56;444,30;449,83;402,37;342,59;349,02;362,11;353,88;357,97;329,04;301,27;317,01;369,86;419,92;464,10;484,35;450,54;447,15;446,29;363,24;330,32;423,54;462,71
700504;Cacimbas-Vitória;Vale;220953;Ponto de Entrega;Vitória;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700504;Cacimbas-Vitória;Vale;220953;Ponto de Entrega;Vitória;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Pressão Média;26,42;26,39;26,37;26,39;26,38;26,42;26,41;26,38;26,46;26,41;26,40;26,42;26,43;26,44;26,43;26,42;26,41;26,43;26,44;26,41;26,46;26,40;26,40;26,40;26,40;26,39;26,41;26,38;26,44;26,37;26,39
700504;Cacimbas-Vitória;Vitória;220978;Ponto de Entrega;Vitória;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Volume Solicitado;410,33;494,00;455,00;400,00;412,33;445,67;424,83;393,33;401,00;364,00;357,67;400,00;374,00;374,00;418,00;418,00;418,00;418,00;418,00;335,00;433,33;312,00;327,67;293,00;281,00;264,67;352,00;404,00;391,67;339,33;358,33
700504;Cacimbas-Vitória;Vitória;220978;Ponto de Entrega;Vitória;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Volume Programado;410,33;494,00;455,00;400,00;412,33;445,67;424,83;400,00;401,00;400,00;400,00;400,00;400,00;400,00;400,00;400,00;418,00;400,00;400,00;400,00;433,33;400,00;400,00;400,00;400,00;400,00;400,00;404,00;400,00;400,00;400,00
700504;Cacimbas-Vitória;Vitória;220978;Ponto de Entrega;Vitória;ES;Transportadora Associada de Gás S.A. - TAG;3006248349;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASENE - Trecho Sul;Volume Realizado;514,06;588,96;573,90;607,63;526,56;604,29;540,43;594,20;551,65;530,03;562,76;464,38;476,50;540,32;581,49;584,10;540,69;539,27;549,71;523,02;554,64;529,25;545,23;570,00;551,47;572,25;516,20;568,81;532,71;568,90;516,71
